"date";"region";"project_type";"sales_channel";"interest_rate";"consumer_conf";"marketing_spend";"construction_progress";"material_index";"unit_price_sqm";"cost_sqm";"avg_unit_size_sqm";"units_sold";"revenue";"construction_cost";"profit";"profit_margin";"water_use_m3";"energy_kwh";"co2_ton";"sediment_tss_mgL";"esg_score";"esg_flag";"schedule_delay_days";"cost_overrun_pct";"at_risk";"year";"month";"kpi_target";"sigma_assumed";"revenue_billion_idr";"construction_cost_billion_idr";"profit_billion_idr"
2020-12-01;"Sulawesi";"Residential";"Direct";5,95509608867358;94,961799086252;4,66646225068463;0,661254235276038;117,120197574456;21,4814492652954;15,6338634407636;37,8946302660328;290;236069157471,204;171807447668,041;63043957056,5444;26,7057152793179;2685,72345149218;2529761,83181958;815,030937168353;53,3075023257989;70;"Yellow";9;21,7360133158431;"Yes";2020;12;18;8;236,069157471204;171,807447668041;63,0439570565444
2021-01-01;"Sulawesi";"Residential";"Agent";4,82619533723078;122,145506502592;7,34419239122558;0,958564875623391;70;17,4763567132944;10,3944843854549;63,2934984551461;476;526522524158,013;313161961942,988;211608971750,473;40,1899181974914;2651,55198976429;2964838,2104901;986,581588116998;162,771885154279;77;"Yellow";39;10,0625481746444;"No";2021;1;18;8;526,522524158013;313,161961942988;211,608971750473
2021-02-01;"Sulawesi";"Residential";"Digital";5,79231941249;99,8486402776588;9,81877857262018;0,510153379446843;97,7231351936879;18,9064703616885;12,4651235497236;93,0195868906795;433;761505003108,026;502063778478,135;257334276885,765;33,7928543916946;2318,49679796065;3059408,09578242;NA;49,4257010631733;64;"Yellow";25;33,4651646332114;"Yes";2021;2;18;8;761,505003108026;502,063778478135;257,334276885765
2021-03-01;"Sulawesi";"Residential";"Direct";8,4201425214181;127,040092127252;4,14777758828591;0,588265301677294;97,91511761369;21,2106229143803;13,6484780655529;70,9889890197923;603;NA;584241670698,046;322857937590,052;35,5590165852748;2325,51272106798;2897475,83230106;988,262155005791;76,7755242962639;67;"Yellow";53;6,49738444020255;"Yes";2021;3;18;8;NA;584,241670698045;322,857937590052
2021-04-01;"Sulawesi";"Residential";"Agent";7,6714178185733;95,8000385549265;7,25304347421924;0,767389386940619;104,712239276154;21,1456090201464;14,055300710625;102,124604701418;463;999842463569,525;664586509441,879;333625742438,956;33,3678308928672;2518,97557626696;2597216,88412396;876,568096373464;43,3242296752986;81;"Green";35;1,51006128710758;"No";2021;4;18;8;999,842463569525;664,586509441879;333,625742438956
2021-05-01;"Sulawesi";"Residential";"Agent";6,549758401743;83,5009592944442;7,85728970065396;0,698252505629102;127,649446288997;23,8320410548264;16,2105826200014;52,0556221212231;388;481349588728,676;327414561733,883;152531268432,205;31,6882515335819;2083,27031179208;2225871,30597033;883,574661342706;87,5888117181777;76;"Yellow";15;-3,09510883933206;"No";2021;5;18;8;481,349588728676;327,414561733883;152,531268432205
2021-06-01;"Sulawesi";"Residential";"Digital";8,50404468324587;102,060804152718;14,343663237647;0,686402736319103;86,1700731777985;19,9978603732098;15,443956164479;69,2493908179441;418;578862973075,961;447044544495,447;128847177917,3;22,2586663701484;1237,2863329168;3408068,80339277;1201,71531811968;73,1681315620662;73;"Yellow";20;5,14069639205225;"No";2021;6;18;8;578,862973075961;447,044544495447;128,8471779173
2021-07-01;"Sulawesi";"Residential";"Agent";6,56864705173475;101,143762306525;6,65408949929028;0,48636545433584;117,75301755678;22,3066926899237;13,6921011162953;24,7198853898642;365;201267893653,469;123540517174,557;76262650677,0594;37,8911158122237;2288,70574556737;2990811,89002784;1061,41179995178;66,0106563728835;71;"Yellow";52;11,9981177105029;"Yes";2021;7;18;8;201,267893653469;123,540517174557;76,2626506770594
2021-08-01;"Sulawesi";"Residential";"Agent";9,48153198400044;104,549881456898;9,19207467841072;0,565495288021676;106,030627483358;21,0401250745188;12,7734812489439;50,7528967159608;250;266961823699,487;162072793632,728;103072679309,614;38,6095202232515;1719,54182386052;3405620,61498397;1192,07045471813;72,7356690915137;61;"Yellow";1;-7,93042643671456;"No";2021;8;18;8;266,961823699487;162,072793632728;103,072679309614
2021-09-01;"Sulawesi";"Industrial";"Digital";4,61374390713627;101,116355588838;7,56947276502753;0,867105970375406;96,6304932346535;19,1969562452432;13,2015839849606;39,0731649799796;359;269280816015,698;185182133185,871;82571045716,5494;30,6635455649154;2907,69395608933;2380637,70066622;668,54469478483;76,6545813192957;80;"Yellow";26;1,07172475449212;"No";2021;9;18;8;269,280816015698;185,182133185871;82,5710457165494
2021-10-01;"Sulawesi";"MixedUse";"Direct";6,25989324985539;89,2492814689571;3,79830543126538;0,649612455802467;90,9813044365031;20,8722338974447;11,9636880973069;88,9416177530266;226;419548716264,573;240479768848,765;178116224943,144;42,4542414356528;2413,1449728459;3526559,54075867;1220,74026535809;36,2512117446071;54;"Red";42;11,9683598451847;"Yes";2021;10;18;8;419,548716264573;240,479768848765;178,116224943144
2021-11-01;"Sulawesi";"Industrial";"Direct";7,00397148823206;100,986497775449;8,94435998975267;0,664571186960341;114,786507427884;20,4888415719701;13,9690387996918;50,5228187294006;337;348846907677,31;237839507488,967;109420909664,87;31,3664553868099;2078,37218350884;2087505,0407168;864,311068529055;77,6778270475166;80;"Yellow";2;14,0572003790282;"Yes";2021;11;18;8;348,84690767731;237,839507488967;109,42090966487
2021-12-01;"Sulawesi";"Industrial";"Agent";7,45070802649194;79,4346326243247;11,9533439768989;0,730441421304532;96,6255290773263;21,9068556246182;13,674764390221;54,3704822466121;335;399013912113,828;249073684059,214;147557642589,568;36,9805758921692;2133,71984855328;3719239,87830676;1202,2761755606;59,8315142004;54;"Red";44;2,1226841655909;"Yes";2021;12;18;8;399,013912113828;249,073684059214;147,557642589568
2022-01-01;"Sulawesi";"Commercial";"Agent";9,06792750679628;91,2985133399544;10,5442895623571;0,502668572595865;85,4535923660898;18,1806420610705;12,3619980426901;79,9424183000896;381;553747111684,525;376522495068,931;175309040874,735;31,6586826685988;1884,21852493128;2773187,85389734;855,386546525269;121,478679068164;76;"Yellow";38;22,2815252139838;"Yes";2022;1;18;8;553,747111684525;376,522495068931;175,309040874735
2022-02-01;"Sulawesi";"Commercial";"Agent";6,12689712844667;121,18656667543;2,28864009676676;0,471084182745667;70;17,6414388864058;9,61314036128581;62,0219873558047;414;452981039214,056;NA;205788127770,509;45,429744284123;2968,15526674613;2896385,20093238;1088,35072905388;NA;50;"Red";41;-1,48734743504442;"Yes";2022;2;18;8;452,981039214056;NA;205,788127770509
2022-03-01;"Sulawesi";"Residential";"Direct";6,9846911534673;97,3775063028836;8,56101113394385;0,416252296654363;98,6380891474335;23,0017860584852;14,7204749944851;44,9520378425395;455;470459606592,897;301080483800,573;167818206733,608;35,6711191315573;1532,5317696269;4442972,62624038;1493,77405265659;179,568121849126;66;"Yellow";28;21,1627642078235;"Yes";2022;3;18;8;470,459606592897;301,080483800573;167,818206733608
2022-04-01;"Sulawesi";"Commercial";"Direct";7,8986262126329;97,4247950570104;2,51192416097634;0,614969575904065;125,048164824293;23,7998824448196;15,3104684453259;67,8639876455468;359;579840619224,052;373011569470,186;206125987984,268;35,5487320395228;1133,09786691919;3293457,25272766;1213,75225031865;209,728314691197;81;"Green";13;6,79761470568934;"No";2022;4;18;8;579,840619224052;373,011569470186;206,125987984268
2022-05-01;"Sulawesi";"Commercial";"Direct";5,06162059096442;110,635871820458;6,81212174499291;0,653503400110718;93,9617432000845;20,9358696374603;11,8746683155058;79,9501231219145;420;703006649175,307;398740101419,765;302772074835,197;43,0681665942103;1305,74326336848;2958182,67489919;1081,4513795476;97,3472756916355;74;"Yellow";31;9,80263250116737;"No";2022;5;18;8;703,006649175307;398,740101419765;302,772074835197
2022-06-01;"Sulawesi";"Commercial";"Direct";4,45016564370892;130;5,67231533408807;0,667000981361503;105,042079242441;21,5663567847982;12,2281983353179;50,8076401570723;408;447060163568,594;253484647522,379;192386916665,097;43,0337865779398;2075,63464669477;2593125,036173;1004,25382979457;96,8450747814016;65;"Yellow";21;20,1672635555778;"Yes";2022;6;18;8;447,060163568594;253,484647522379;192,386916665097
2022-07-01;"Sulawesi";"Residential";"Direct";4,34206402997029;106,728944366475;8,3526148011166;0,610007691757803;99,6857687934802;21,4572873303295;12,3769982843036;20;499;214143727556,688;NA;88674587731,8126;41,4089120160378;1791,80720251181;3137440,67951805;965,316910799865;296,186736005877;76;"Yellow";22;20,9302397993407;"Yes";2022;7;18;8;214,143727556688;NA;88,6745877318126
2022-08-01;"Sulawesi";"Residential";"Direct";7,46095856221252;95,421022472856;7,2833455955822;0,306486195083186;111,12566380081;21,9146294826599;13,9565037293671;21,9358896836367;298;143253634647,242;91232201200,6453;50653142512,4507;35,3590627122186;1563,61058359539;3182503,52696518;1048,12629246896;133,789678577636;64;"Yellow";46;2,51316636474851;"Yes";2022;8;18;8;143,253634647242;91,2322012006453;50,6531425124507
2022-09-01;"Sulawesi";"Residential";"Agent";5,66706660687729;109,802606515721;5,35361143255827;0,263103041289148;140,838044240264;22,7251026637976;15,3429802462969;86,9272953625901;344;679548508721,985;458800978810,609;219737816288,195;32,3358543897701;1211,14844686337;3411410,00741086;1159,64207717355;120,637521630264;83;"Green";44;13,2169274682235;"No";2022;9;18;8;679,548508721985;458,800978810609;219,737816288195
2022-10-01;"Sulawesi";"Industrial";"Direct";5,82102730966433;94,681071088145;9,23787007451888;0,568274427393699;83,9237806602452;20,804890493343;11,9521272718919;75,2003339467427;375;586700517309,303;337051485832,592;247804177345,296;42,2369113430756;1491,45623589343;3253870,89166221;1252,85851092717;136,829799362735;55;"Red";74;3,36119122285394;"Yes";2022;10;18;8;586,700517309303;337,051485832592;247,804177345296
2022-11-01;"Sulawesi";"Residential";"Agent";5,34073002232968;99,77010707638;7,00160636579492;0,143501065856992;128,564116499176;24,3767215041537;15,0126738655449;66,8467208673258;372;606175450074,117;373319863202,766;231158640873,683;38,1339496420417;2016,88935719865;3400535,10670032;1168,45542763234;74,520656449821;57;"Red";32;6,5105239707474;"Yes";2022;11;18;8;606,175450074117;373,319863202766;231,158640873683
2022-12-01;"Sulawesi";"Commercial";"Direct";7,45714795458595;70;7,56192143090095;0,495187774149387;95,9423587223492;20,7888547121524;13,4009886505589;88,3986065502336;284;521908443885,587;336434557361,792;183869091669,998;35,2301431073045;1416,10256717169;2638394,29564386;965,620670149904;60,4390014959045;82;"Green";45;20,4359833253023;"Yes";2022;12;18;8;521,908443885587;336,434557361792;183,869091669998
2023-01-01;"Sulawesi";"Commercial";"Digital";6,18879217899812;88,2968073840288;5,67507720509322;0,557365876185727;91,0344876670942;19,2265086707661;13,6103046697575;70,6593607145229;377;512166869916,109;362559176014,796;148582987940,957;29,0106597416764;1819,82407497147;3253220,12028763;1133,09845535779;59,93624643174;66;"Yellow";38;11,129666664775;"No";2023;1;18;8;512,166869916109;362,559176014796;148,582987940957
2023-02-01;"Sulawesi";"Commercial";"Direct";5,35000222407035;103,6001554224;7,02972971122486;0,448845845845203;114,808486951886;22,5756768612818;14,2930757045581;63,138917442798;408;581564749404,381;368199325380,812;211842998628,114;36,426382246358;1953,76004151706;3331807,78874601;1054,31951176089;63,6486020046925;59;"Red";31;4,97271379828104;"Yes";2023;2;18;8;581,564749404381;368,199325380812;211,842998628114
2023-03-01;"Sulawesi";"Residential";"Direct";8,57862376570359;83,917384918766;7,21611962712284;0,307611017107823;86,8121134284371;18,6501688609956;12,0818672643234;92,7640558444936;357;617633314145,835;400112394432,003;216061062162,268;34,9820932928582;2438,38056227338;2888438,29358292;1043,44485122475;41,2046012501235;69;"Yellow";54;4,85395785256918;"Yes";2023;3;18;8;617,633314145835;400,112394432003;216,061062162268
2023-04-01;"Sulawesi";"Industrial";"Direct";6,76199904648901;92,975393015098;7,4325514786028;0,645305939866577;113,44199259891;21,7136055948288;12,023653842432;54,9878124761326;407;485951354760,065;269089850065,591;NA;44,3253528121451;2667,44596736561;3671040,34901842;NA;63,3265319409644;55;"Red";27;6,07430034946176;"Yes";2023;4;18;8;485,951354760065;269,089850065591;NA
2023-05-01;"Sulawesi";"Commercial";"Digital";6,33654120815556;94,0455335272122;5,23235250902529;0,304248482699644;88,5106222364736;20,9967953543966;11,6728327215619;42,7251269516073;397;356145026596,124;197993134185,703;157328982327,724;44,1755382158231;1038,77186357072;4230723,69567605;1672,46980267867;70,1806932770165;61;"Yellow";37;12,3094601618456;"No";2023;5;18;8;356,145026596124;197,993134185703;157,328982327724
2023-06-01;"Sulawesi";"Residential";"Direct";5,48832775518498;95,2701950263219;6,86945484367154;0,618653185731086;125,08079761674;25,1090218653372;16,0982353635376;62,2753551657655;386;603577876248,134;386974003375,266;215234553029,662;35,659781695043;1946,12153904366;2641320,77881186;852,44229833249;77,6925955714458;64;"Yellow";25;12,5997349413558;"No";2023;6;18;8;603,577876248134;386,974003375266;215,234553029662
2023-07-01;"Sulawesi";"Residential";"Direct";10,7866482081599;87,513129731934;2,09466071464031;0,129696302039679;104,866262391172;22,3541226679994;12,9450183692933;59,6164493275303;191;254540623467,953;147401582046,473;106646404169,682;41,8975968223432;1391,8560253002;2475484,43205999;900,120790731886;71,7384011708411;78;"Yellow";12;7,47381428893334;"No";2023;7;18;8;254,540623467953;147,401582046473;106,646404169682
2023-08-01;"Sulawesi";"Commercial";"Agent";6,3770765009241;92,3631992421657;6,65098034797712;0,151506377006707;124,465371433509;23,325432206829;15,7088467247122;89,2585726946436;284;591286519299,894;398210383400,795;191820835715,526;32,4412665356635;2547,37585370052;1932508,63617239;790,470936765435;260,561048732092;65;"Yellow";28;5,13429357104464;"No";2023;8;18;8;591,286519299894;398,210383400795;191,820835715526
2023-09-01;"Sulawesi";"Commercial";"Digital";7,64605786523367;110,936023807175;4,46544376549565;0,775177385790445;99,1115080150939;20,6808670584423;13,9834725100469;53,0365517281068;368;403637810194,001;272921740027,299;129639447760,246;32,1177660977641;2215,43032300299;2735540,27903686;891,336985914641;69,1954614741586;72;"Yellow";20;6,16886110281938;"No";2023;9;18;8;403,637810194001;272,921740027299;129,639447760246
2023-10-01;"Sulawesi";"Residential";"Agent";6,42871524822998;93,2516621568399;6,69632532023252;0,522924283154496;101,406745192131;20,9457761078123;13,4068639683526;76,1442024200108;442;704945541782,488;451217894010,116;251863797152,921;35,7281211419639;2487,95405414164;3539650,6279204;1340,71344404521;162,037310430477;46;"Red";53;19,4642846364965;"Yes";2023;10;18;8;704,945541782488;451,217894010116;251,863797152921
2023-11-01;"Sulawesi";"Residential";"Agent";5,07854051906453;128,696055885193;2,73799198850545;0,454237778671543;109,250802752201;22,6699307026836;13,2550085464997;26,0500254222162;436;257480790210,408;150547882989,092;106371662323,089;41,312465382821;1899,13376488677;3702470,08532516;1431,61901867326;343,38410511891;69;"Yellow";46;9,55835167216587;"Yes";2023;11;18;8;257,480790210408;150,547882989092;106,371662323089
2023-12-01;"Sulawesi";"Residential";"Direct";5,12601082140561;86,4212167670862;8,30863132360586;0,147440065018966;99,64166392419;20,2294298017439;13,7893249053436;83,603274700131;418;706941069078,246;481884076120,154;223231848398,279;31,5771509341425;2228,33322006644;2820647,54138882;966,08759580398;66,0290981249179;59;"Red";26;-1,65150288764573;"Yes";2023;12;18;8;706,941069078246;481,884076120154;223,231848398279
2024-01-01;"Sulawesi";"Residential";"Agent";8,55945957729979;101,361268582615;10,3029448915573;0,383857304858228;98,9408885937432;21,1086464001379;13,1018762456421;72,2690562136401;428;652914836006,16;405256178825,399;245439123911,568;37,5912922139898;2225,32446849923;2836981,14420405;1250,58453296257;NA;68;"Yellow";51;19,6672864227575;"Yes";2024;1;18;8;652,91483600616;405,256178825399;245,439123911568
2024-02-01;"Sulawesi";"Residential";"Direct";5,85160815533803;107,841339792167;9,40084901515172;0,745896080908459;109,325316661114;20,9947948978992;15,0698541607706;66,7416607647237;504;706218649365,872;506916695462,693;197702154161,877;27,9944680502842;1967,44168520139;3644045,13292271;1209,20886088141;64,6074505230809;56;"Red";42;9,35167617850765;"Yes";2024;2;18;8;706,218649365872;506,916695462693;197,702154161877
2024-03-01;"Sulawesi";"Residential";"Agent";4,24459873058832;110,522438204938;7,16809825970844;0,856994090006191;139,162919117051;24,0021904370594;15,3910217660874;30,9806337575819;541;402289261578,857;257961572193,158;143007567365,473;35,5484426316064;2969,67710694861;3723677,75677618;1455,14872160606;66,6678714292091;38;"Red";30;5,93072014435658;"Yes";2024;3;18;8;402,289261578857;257,961572193158;143,007567365473
2024-04-01;"Sulawesi";"Industrial";"Direct";6,56203271009958;98,1280046907187;6,88949483498656;0,837534393994511;94,7608050452351;17,8608933895237;13,4560822550706;104,380993081291;492;917254192344,233;691043140553,757;225010747701,252;24,5309042552523;1555,10118647808;3753454,58181938;1272,90619495389;47,2247009578941;60;"Red";43;-3,41161995627075;"Yes";2024;4;18;8;917,254192344233;691,043140553757;225,010747701252
2024-05-01;"Sulawesi";"Residential";"Digital";6,81163586143575;118,996220871667;7,79034527857731;0,74992863118419;136,666032577836;22,9846992835905;16,7968627473714;98,2511534897315;471;1063646685314,09;777296546910,773;285114157897,987;26,8053444658452;2214,4122269459;3612012,96148276;1232,66478278527;62,8276905194783;47;"Red";36;4,1728246846723;"Yes";2024;5;18;8;1063,64668531409;777,296546910773;285,114157897987
2024-06-01;"Sulawesi";"Commercial";"Agent";4,99705928099433;99,7835768739543;7,25295873673155;0,447168566091777;92,0829004812543;22,5321758892029;11,4299292982161;89,7005449134937;342;691232771729,08;350642643139,459;338932338678,287;49,0330251313848;2379,36486181784;2301636,25145802;867,969355374082;48,9286437744233;80;"Yellow";25;1,97888123666841;"No";2024;6;18;8;691,23277172908;350,642643139459;338,932338678287
2024-07-01;"Sulawesi";"Commercial";"Direct";8,6670593779093;88,6222766906601;6,70422918756416;0,435391688733559;119,629070784872;23,7078797066093;15,139897938187;58,7376130851105;296;412193102521,447;263227314303,422;147617653791,499;35,8127423502479;1310,86055429231;3631060,50685558;1155,21141639944;109,734881513502;63;"Yellow";21;11,035557004385;"No";2024;7;18;8;412,193102521447;263,227314303422;147,617653791499
2024-08-01;"Sulawesi";"Residential";"Agent";9,1234189484542;106,417941311359;6,61530862802323;0,405176552837668;129,286422679527;23,3224234553416;14,1298791216411;57,9610896226163;337;455554266649,63;275997335072,52;178447871079,755;39,1715947239719;1860,60960161508;3186745,73749905;1317,69259554771;75,7732099141995;61;"Yellow";26;7,36474960587177;"No";2024;8;18;8;455,55426664963;275,99733507252;178,447871079755
2024-09-01;"Sulawesi";"Residential";"Agent";7,81081055851282;104,460034503917;5,93367599712979;0,474424584647199;93,5425850285335;19,5818893647441;13,1545868512982;43,4863502670243;351;298892259831,688;200787784973,175;96985575875,7231;32,4483397229282;1875,69380756474;3199492,8786678;1052,32069695896;77,9819624787206;67;"Yellow";40;4,52454259705306;"No";2024;9;18;8;298,892259831688;200,787784973175;96,9855758757231
2024-10-01;"Sulawesi";"Residential";"Agent";8,20355529949092;71,8653909942311;12,9761231808659;0,296313145300559;88,6811607185845;22,8634839881932;12,1341337393435;76,520317139576;322;563345776712,876;298979499347,446;261667668920,706;46,4488560556072;2355,43367933704;2596343,14008827;904,662036640253;105,982991474166;95;"Green";0;2,04414174836579;"No";2024;10;18;8;563,345776712876;298,979499347446;261,667668920706
2024-11-01;"Sulawesi";"Industrial";"Direct";4,5025749679656;94,4135951354797;11,9139250552975;0,641954977629616;129,952336139479;24,2656553323384;14,8240712918556;88,5190578732215;459;985919583450,965;602305686491,641;381217463381,626;38,6661822911834;1452,8281632926;2515515,21177015;822,695469077611;45,7441903926178;76;"Yellow";55;3,28102239384434;"Yes";2024;11;18;8;985,919583450965;602,305686491641;381,217463381626
2024-12-01;"Sulawesi";"Industrial";"Agent";6,4681502965878;95,347797620487;8,29268331269772;0,646910975741326;112,382116671048;22,9972194482639;12,876816449355;60,6927830971244;400;558306100724,18;312611931096,874;243780576135,321;43,6643224602262;2015,81284362908;3520062,87286666;1317,99344553776;121,01870134616;50;"Red";44;3,66751550642908;"Yes";2024;12;18;8;558,30610072418;312,611931096874;243,780576135321
2025-01-01;"Sulawesi";"MixedUse";"Direct";9,87472459070293;101,706789886614;8,36063888747778;0,531525451385004;145,576264393185;25,1858803689895;17,1075521777448;104,654140926414;398;1049051056049,83;712569718253,247;335004321229,183;31,9340340298241;2561,69547604349;3261767,06668946;1041,08522161166;85,7121378676918;66;"Yellow";35;5,45350306288745;"No";2025;1;18;8;1049,05105604983;712,569718253247;335,004321229183
2025-02-01;"Sulawesi";"Residential";"Direct";4,58991472782465;112,793487058549;5,90355857494769;0,231308485052044;123,200517505766;22,2377071673288;14,0231709820874;36,721476233534;403;329090378399,04;207525470594,815;120557626078,761;36,6335918616795;2030,42565127669;2916181,17355769;896,771047294234;56,276675476534;70;"Yellow";8;7,28993515375357;"No";2025;2;18;8;329,09037839904;207,525470594815;120,557626078761
2025-03-01;"Sulawesi";"Commercial";"Agent";6,83890972724267;77,6716974482968;3,72120425913069;0,530246050257698;107,84533525339;20,7123191825067;12,4418287975059;94,696834706465;327;641374878586,376;385271990262,321;255208798622,414;39,7908940844249;1846,83824351161;3067041,42843769;1161,86678749239;259,246202326686;49;"Red";7;2,14561664079443;"Yes";2025;3;18;8;641,374878586376;385,271990262321;255,208798622414
2025-04-01;"Sulawesi";"Commercial";"Direct";4,93157422373488;99,3400961515762;9,72919420151128;0,580122578714155;106,764289995885;22,51473935948;13,462421582317;85,0136293574775;466;891951823455,963;533332022492,394;356984308123,248;40,0228239615088;1798,50546592629;3607722,42418798;1180,40096012786;NA;66;"Yellow";30;18,6308850146875;"Yes";2025;4;18;8;891,951823455963;533,332022492394;356,984308123248
2025-05-01;"Sulawesi";"Residential";"Agent";7,36357515831333;70;7,72201308453847;0,488983565785039;160;27,713280571511;17,2592169574976;27,8938489388031;399;308438994682,298;192088970255,172;115083454855,479;37,3115776019236;2294,59125402883;3210820,54597303;1110,36903232663;67,7868801023573;63;"Yellow";35;19,4617942455951;"Yes";2025;5;18;8;308,438994682298;192,088970255172;115,083454855479
2025-06-01;"Sulawesi";"MixedUse";"Agent";8,86760002094744;94,4127982209334;5,14251646546709;0,105244753413892;115,255204179858;22,7620575280732;15,2368692134243;25,7063353962786;246;143941754941,005;96354281315,821;46241204306,4645;32,1249413176993;2424,53362227104;3848305,81242212;1363,13443040787;76,671504404995;38;"Red";27;5,8038373146372;"Yes";2025;6;18;8;143,941754941005;96,354281315821;46,2412043064645
2025-07-01;"Sulawesi";"Residential";"Direct";5,63832050683987;101,957162916476;10,9148787096892;0,728102228028769;114,584364822895;21,0835256272848;15,0080547248577;38,5005585880704;410;332808280599,108;236905580993,214;94091904424,5811;28,272104364471;2319,55958422173;2674750,49920177;793,858222382442;74,5053187260469;74;"Yellow";15;7,34328289984242;"No";2025;7;18;8;332,808280599108;236,905580993214;94,0919044245811
2025-08-01;"Sulawesi";"MixedUse";"Agent";7,26085155244557;94,0239102956973;8,49681513833058;0,523104243066046;133,001444194354;23,6495098391503;15,0221687345269;107,030598424987;336;850490320022,066;540231454323,973;308502327453,151;36,273467221255;1690,30822842397;3054358,35003167;1055,77217334419;73,1533636655444;79;"Yellow";0;12,0163707532826;"No";2025;8;18;8;850,490320022066;540,231454323973;308,502327453151
2025-09-01;"Sulawesi";"Commercial";"Direct";4,08133369756951;103,745752098662;6,07131524212831;0,630197790156473;104,084360684917;21,462091094996;12,6933866932158;42,7713206223133;397;364430905841,399;215536426079,299;147979111092,782;40,6055328241514;994,761455974546;3284041,9385359;1197,85030204443;279,080337986679;74;"Yellow";36;3,5895509690452;"No";2025;9;18;8;364,430905841399;215,536426079299;147,979111092782
2025-10-01;"Sulawesi";"Residential";"Agent";5,561067286892;112,3628185554;8,6523611341455;0,159386548151319;119,13907509247;23,6340550546364;14,9070693786649;79,614924306688;375;705608814088,116;445059450081,359;258442275745,541;36,6268491245443;2598,5037685703;2679036,07545501;812,660096576735;70,9841440521624;70;"Yellow";55;15,3026489780239;"Yes";2025;10;18;8;705,608814088116;445,059450081359;258,442275745541
2025-11-01;"Sulawesi";"Residential";"Agent";7,55260564507265;103,411884588404;5,09584797738272;0,519482206347075;85,2140971163809;18,1096978208646;11,8506097623534;50,2091261144941;377;342795582372,256;224318302554,556;117459207439,897;34,2650878482859;1811,8805144345;2982075,64457673;1113,44118803977;57,4778544913222;63;"Yellow";31;22,9799545801214;"Yes";2025;11;18;8;342,795582372256;224,318302554556;117,459207439897
2025-12-01;"Sulawesi";"Residential";"Digital";7,60019608305304;94,7599147871884;10,5513069093045;0,702911944207304;95,136676537552;21,0441972949803;12,3404660398818;44,2688343072492;499;464869439507,091;272602725150,488;190185080748,272;40,9115043032144;1803,81359709471;3141170,58063616;1159,30268642618;109,863922572952;62;"Yellow";39;12,2871024838248;"No";2025;12;18;8;464,869439507091;272,602725150488;190,185080748272
2026-01-01;"Sulawesi";"Residential";"Agent";3,30932570712019;95,2053011892648;10,1251354701212;0,689782411899847;119,919968190022;22,8684948178133;14,8524389236882;34,3260255379149;584;458430969683,881;297737915512,187;NA;34,5936194552407;1804,44677898613;3928664,51985528;1392,8073481429;76,5429324249582;57;"Red";65;8,3657690025201;"Yes";2026;1;18;8;458,430969683881;297,737915512187;NA
2010-01-01;"Sumatra";"Residential";"Agent";6,40189407504736;93,946558977819;10,3954987392973;0,736548724229523;94,4785213865381;20,6726929925542;13,4967858403759;48,5594885094898;461;462777338400,62;302138024805,089;158522600387,658;34,254616039653;1341,07545232161;3864023,41061933;1405,61715088263;69,775213811332;50;"Red";18;2,39022665135063;"Yes";2010;1;18;8;462,77733840062;302,138024805089;158,522600387658
2010-02-01;"Sumatra";"Residential";"Direct";5,30718243554103;102,462909472861;7,3320581367518;0,798480242517814;95,0704372589819;20,7802871691604;11,7132719598857;72,9629922054553;548;830873178051,315;468340183148,816;360986625797,075;43,4466577250349;1796,3095316079;3094343,70382444;1181,13849694614;122,212277173477;62;"Yellow";4;1,25766430259187;"No";2010;2;18;8;830,873178051315;468,340183148816;360,986625797075
2010-03-01;"Sumatra";"Commercial";"Digital";7,01588870521187;94,9128420263847;7,68130694024829;0,385017463574579;113,489577406801;22,7471867065835;12,6376450705139;44,8859956961584;409;417601320966,069;232006592438,068;184022281330,098;44,0664988569444;2054,50362259183;3335815,75016235;1140,7331855983;60,7957899796782;68;"Yellow";32;12,2992828292988;"No";2010;3;18;8;417,601320966069;232,006592438068;184,022281330098
2010-04-01;"Sumatra";"Residential";"Agent";4,13181973148284;115,873755574304;6,58549966368934;0,467116849244359;117,569353319882;23,5270041919442;13,201351617091;52,1186128182381;561;687895295283,935;385988270954,417;300619360335,69;43,7013252447971;1909,82396467124;3389142,39973398;1249,90296715599;127,867402885747;57;"Red";63;4,53747496920844;"Yes";2010;4;18;8;687,895295283935;385,988270954417;300,61936033569
2010-05-01;"Sumatra";"Commercial";"Agent";5,14162180520293;80,9858778384226;6,81844990129559;0,692660011623423;85,9837344320308;19,9589886289264;11,1736170800521;69,8086951074246;353;491838766002,794;275345516679,929;215107902836,786;43,7354510676298;1766,74839021693;2958361,53331206;941,326360859234;76,756759624272;74;"Yellow";31;7,76866687212275;"No";2010;5;18;8;491,838766002794;275,345516679929;215,107902836786
2010-06-01;"Sumatra";"Residential";"Direct";6,9131547135302;95,3695118803732;16,2900374807334;0,657762267543158;94,1668540284312;21,5897758016396;12,2514317145239;68,3280884605867;514;758246688960,794;430278091718,837;324661674357,495;42,8174206474222;1164,50516341598;2281200,68378198;711,339163041542;48,6624033223223;97;"Green";55;7,79719942287471;"Yes";2010;6;18;8;758,246688960794;430,278091718837;324,661674357495
