"date";"mill_site";"product_grade";"maintenance_level";"downtime_hours";"capacity_util";"wood_cost_index";"energy_cost_index";"production_ton";"defect_rate";"waste_ton";"water_withdrawal_m3";"co2_ton";"effluent_bod_mgL";"esg_score";"esg_flag";"price_index";"revenue";"opex";"ebitda";"compliance_issue";"year";"month";"kpi_target";"sigma_assumed";"revenue_billion_idr";"opex_billion_idr";"ebitda_billion_idr";"business_unit_id";"time_id";"row_id"
2024-12-01;"Riau";"Packaging";"High";55,0611601664859;0,826380971729589;122,920311925633;107,459179830227;273687,288931613;0,001;1974,19230532435;13887751,3821202;114638,233141953;25,6569788109087;42;"Red";107,163348723331;3519509566190,59;2253081386224,34;1265774604121,4;"Yes";2024;12;260000;40000;3519,50956619059;2253,08138622434;1265,7746041214;"BU_APP";202412;"RID_BU_APP_Riau_202412"
2025-01-01;"Riau";"Tissue";"Medium";47,5265135635264;0,538684393122268;80,0818195882966;110,891807192122;262619,746809859;0,012491463289621;2634,44489555216;11961011,0046723;109863,336614874;14,7837499420641;44;"Red";128,754059063792;4057603007048,95;1679726371288,98;2377716341458,47;"Yes";2025;1;260000;40000;4057,60300704895;1679,72637128898;2377,71634145847;"BU_APP";202501;"RID_BU_APP_Riau_202501"
2025-02-01;"Riau";"Tissue";"Low";17,787412248861;0,807610863714874;112,311364221336;85,8876283728442;266159,757322793;0,0252427366472616;6908,31729588094;10997703,5546459;112307,019140704;33,4569495493193;65;"Yellow";85,0140000926252;2715276676043,16;1930486837768,83;784256177672,657;"No";2025;2;260000;40000;2715,27667604316;1930,48683776883;784,256177672657;"BU_APP";202502;"RID_BU_APP_Riau_202502"
2025-03-01;"Riau";"Printing";"Medium";84,5093586800931;0,583137106411817;121,443521599211;121,902660288958;256673,949166388;0,0589626768564517;15047,5735787854;9781549,90838109;108470,516092029;24,2044949042877;54;"Red";115,507678047192;3557737426009,48;2215038550943,39;1342957063950,41;"Yes";2025;3;260000;40000;3557,73742600948;2215,03855094339;1342,95706395041;"BU_APP";202503;"RID_BU_APP_Riau_202503"
2025-04-01;"Riau";"Packaging";"Medium";63,1434241282965;0,536209400610542;125,834526194839;126,875503243507;213975,497861652;0,0271275190926931;6330,51980191474;9485970,28879576;89890,2903954733;12,512469720245;69;"Yellow";95,2402065794814;2445488474314,94;1903015006510,92;542072926762,806;"No";2025;4;260000;40000;2445,48847431494;1903,01500651092;542,072926762806;"BU_APP";202504;"RID_BU_APP_Riau_202504"
2025-05-01;"Riau";"Tissue";"Medium";52,3870003292646;0,817972559903866;132,135251858945;145,670544620381;280320,842437405;0,038247655280554;12431,3173774086;11095002,5997293;117913,10912154;47,966231319939;48;"Red";92,7830778689894;3121083666260,46;2712536809667,36;408246551141,8;"Yes";2025;5;260000;40000;3121,08366626046;2712,53680966736;408,2465511418;"BU_APP";202505;"RID_BU_APP_Riau_202505"
2025-06-01;"Riau";"Tissue";"High";22,3139035869153;0,737083144972145;102,369282334466;102,449389962105;262810,341679569;0,0334790069882028;10295,4996527052;12630543,215764;110663,081552781;100,367816706629;45;"Red";128,057176120205;4038570025280,61;1904376751877,12;2133492010824,53;"Yes";2025;6;260000;40000;4038,57002528061;1904,37675187712;2133,49201082453;"BU_APP";202506;"RID_BU_APP_Riau_202506"
2025-07-01;"Riau";"Tissue";"Medium";2,59014606146192;0,702544707603658;111,34843668132;116,214691011148;256988,092644929;0,0491600555481789;9866,77634844147;10084436,4881173;107547,273904539;27,0186412725472;65;"Yellow";104,10011738988;3210298873456,61;2054063353481,47;1157036117769,37;"Yes";2025;7;260000;40000;3210,29887345661;2054,06335348147;1157,03611776937;"BU_APP";202507;"RID_BU_APP_Riau_202507"
2025-08-01;"Riau";"Tissue";"Low";26,4441405403981;0,785313883119988;130,83294402567;123,244748169427;260947,176547657;0,030622294225831;9908,85518744505;11894574,9567598;110066,683043381;76,6184829409653;46;"Red";85,924649504003;2690615362069,99;2360148867284,6;330409360645,305;"Yes";2025;8;260000;40000;2690,61536206999;2360,1488672846;330,409360645305;"BU_APP";202508;"RID_BU_APP_Riau_202508"
2025-09-01;"Riau";"Printing";"Medium";50,3817466016103;0,7272551966381;102,759506580726;108,805715152998;274736,87495278;0,016557424256815;5014,63174668966;11943806,9778085;115664,549015103;22,8970258282792;53;"Red";124,145068291665;4092867372390,18;2027784974382,33;2064175406116,77;"Yes";2025;9;260000;40000;4092,86737239018;2027,78497438233;2064,17540611677;"BU_APP";202509;"RID_BU_APP_Riau_202509"
2025-10-01;"Riau";"Packaging";"Low";43,2772372529634;0,78864599497014;105,015867182857;89,9879271739879;266436,922042419;0,0238423103930158;7270,0303587787;12571138,2402007;112102,828066012;94,3933003465492;43;"Red";89,5356806018461;2862673338303,48;1873047417949,64;988363730812,619;"Yes";2025;10;260000;40000;2862,67333830348;1873,04741794964;988,363730812619;"BU_APP";202510;"RID_BU_APP_Riau_202510"
2025-11-01;"Riau";"Printing";"Medium";40,45399093333;0,732660301061639;85,2135408025258;86,6358112631133;297006,842762078;0,0371497855960769;11016,8322293002;11224343,3102629;125335,919582066;39,1801930679695;49;"Red";120,305820816122;4287798240779,61;1804224595938,42;2483049719252,94;"Yes";2025;11;260000;40000;4287,79824077961;1804,22459593842;2483,04971925294;"BU_APP";202511;"RID_BU_APP_Riau_202511"
2025-12-01;"Riau";"Printing";"Medium";70,9597128696352;0,800593448843528;70,5672299430785;97,2569692035141;244338,61612773;0,0326197214201757;8080,80270298233;12659846,4342723;103229,737008379;48,0792424034812;42;"Red";83,7053934490369;2454295199731,78;1386155905876,72;1067489648521,86;"Yes";2025;12;260000;40000;2454,29519973178;1386,15590587672;1067,48964852186;"BU_APP";202512;"RID_BU_APP_Riau_202512"
2026-01-01;"Riau";"Tissue";"Medium";59,1431028760865;0,74148643842836;111,731365015295;129,051398721713;265164,511423894;0,0167212038499267;5488,21306061827;12970205,0084357;112308,812900982;24,2256911272516;52;"Red";102,852276278916;3272732830600,11;2199696380061,82;1073281406887,21;"Yes";2026;1;260000;40000;3272,73283060011;2199,69638006182;1073,28140688721;"BU_APP";202601;"RID_BU_APP_Riau_202601"
2010-01-01;"Sumsel";"Packaging";"Medium";41,0206371651036;0,68053271056324;104,923483230546;79,6821579070624;332280,002602041;0,0244226783721426;6520,41683070883;13150039,308278;140021,534270203;28,6327364216065;47;"Red";114,221344531765;4554416238986,82;2243839412217,53;2310497355366,01;"Yes";2010;1;260000;40000;4554,41623898682;2243,83941221753;2310,49735536601;"BU_APP";201001;"RID_BU_APP_Sumsel_201001"
2010-02-01;"Sumsel";"Tissue";"Medium";63,9152842760076;0,849865322466882;111,145937731775;112,781937783276;283852,710406396;0,0224689090223707;5294,44548588468;11433179,3866896;119317,387991573;NA;50;"Red";91,1645704046643;3105277248287,85;2230633764500,59;874806146132,374;"Yes";2010;2;260000;40000;3105,27724828785;2230,63376450059;874,806146132374;"BU_APP";201002;"RID_BU_APP_Sumsel_201002"
2010-03-01;"Sumsel";"Packaging";"High";47,4732030052252;0,53611766033616;108,208963717762;94,0049249399247;213473,129753457;0,0409541016841801;10733,5093185398;9807898,96138212;88915,4038449371;14,6439123151656;72;"Yellow";89,9807766727803;2305017361678,23;1562641933965,59;742723132174,88;"No";2010;3;260000;40000;2305,01736167823;1562,64193396559;742,72313217488;"BU_APP";201003;"RID_BU_APP_Sumsel_201003"
2010-04-01;"Sumsel";"Packaging";"High";33,6084135794207;0,840936741727686;90,0938903010493;82,7549798013782;277857,628341672;0,0268044464775671;6170,71063160878;16974596,688816;117076,294029809;NA;39;"Red";105,418163647481;3514948912226,81;1713691342710,66;1801449479905,33;"Yes";2010;4;260000;40000;3514,94891222681;1713,69134271066;1801,44947990533;"BU_APP";201004;"RID_BU_APP_Sumsel_201004"
2010-05-01;"Sumsel";"Printing";"Medium";26,569964492157;0,75091322214185;126,499314546957;88,2941763328195;246444,922557334;0,0374565205842752;10297,4018983809;10850878,2440628;103717,697194814;48,0676201797672;55;"Red";85,3789690715745;2524945610504,3;1967466209980,52;557395018713,327;"Yes";2010;5;260000;40000;2524,9456105043;1967,46620998052;557,395018713327;"BU_APP";201005;"RID_BU_APP_Sumsel_201005"
2010-06-01;"Sumsel";"Tissue";"Medium";57,324160360884;0,638325824450201;96,8125139472756;80,7984067979249;211821,52927887;0,0251121076518728;4280,12905026906;9376172,28401943;87534,0833230999;31,5534386943556;80;"Yellow";117,550330858342;2987962901958,14;1359245174475,33;1628965220774,72;"No";2010;6;260000;40000;2987,96290195814;1359,24517447533;1628,96522077472;"BU_APP";201006;"RID_BU_APP_Sumsel_201006"
2010-07-01;"Sumsel";"Packaging";"Low";68,2085720930399;0,782428244689417;128,262548270358;122,416326680273;236676,01292342;0,0202344167146179;5109,54879938627;12007309,0337873;98759,8323595983;24,3238288498809;65;"Yellow";95,0989473732992;2700916763703,19;2100594384425,39;600281715646,74;"No";2010;7;260000;40000;2700,91676370319;2100,59438442539;600,28171564674;"BU_APP";201007;"RID_BU_APP_Sumsel_201007"
2010-08-01;"Sumsel";"Printing";"Medium";33,9416785884488;0,749491734737885;131,422779986935;120,005608319439;210811,137942246;0,0422720273166697;9225,25745238416;8726189,4205806;89052,1936139896;NA;76;"Yellow";98,832121703751;2500189444993,71;1897655847162,64;602717225744,218;"Yes";2010;8;260000;40000;2500,18944499371;1897,65584716264;602,717225744218;"BU_APP";201008;"RID_BU_APP_Sumsel_201008"
2010-09-01;"Sumsel";"Tissue";"Medium";51,9791547836604;0,772477434600203;130,235648558435;106,996326617611;231130,517865826;0,0403135774235107;8717,14837995144;15206650,9824533;97916,618582094;125,309153759926;45;"Red";100,571243579977;2789410033326,01;1990251686597,26;799014398865,516;"Yes";2010;9;260000;40000;2789,41003332601;1990,25168659726;799,014398865516;"BU_APP";201009;"RID_BU_APP_Sumsel_201009"
2010-10-01;"Sumsel";"Printing";"High";62,5701090906307;0,671044091834496;100,191438125042;161,773193934118;211288,861671333;0,0552231143625188;14137,2017333825;11613818,2403658;88964,1690784122;93,7617204754348;53;"Red";116,906164383393;2964116447391,46;1835416324328,08;1128764396109,47;"Yes";2010;10;260000;40000;2964,11644739146;1835,41632432808;1128,76439610947;"BU_APP";201010;"RID_BU_APP_Sumsel_201010"
2010-11-01;"Sumsel";"Tissue";"Medium";78,8292963603177;0,485393910518513;81,5329363498611;101,857001636792;171171,673152018;0,0231912328632507;1781,35682528177;11188185,5225313;71511,0832072073;105,977363356008;82;"Green";109,939474692958;2258222859437,71;1067464359401,12;1191038586937,59;"Yes";2010;11;260000;40000;2258,22285943771;1067,46435940112;1191,03858693759;"BU_APP";201011;"RID_BU_APP_Sumsel_201011"
2010-12-01;"Sumsel";"Packaging";"Medium";61,555804909192;0,669731158374396;92,7780013283812;122,176361466286;356004,966574906;0,0259916814671277;11129,3307033075;18752566,2979825;149878,441464695;12,0606694208916;42;"Red";112,316478309016;4798226892745,5;2595967765188,7;2202398556060,08;"Yes";2010;12;260000;40000;4798,2268927455;2595,9677651887;2202,39855606008;"BU_APP";201012;"RID_BU_APP_Sumsel_201012"
2011-01-01;"Sumsel";"Packaging";"Medium";75,3658230628688;0,68531621274689;104,361545064691;136,531440168533;212191,149211411;0,0381854289933711;7219,6795367488;11889446,8086816;89000,1355028656;NA;63;"Yellow";70;1782405653375,86;1735215267028,74;47504700240,9504;"No";2011;1;260000;40000;1782,40565337586;1735,21526702874;47,5047002409504;"BU_APP";201101;"RID_BU_APP_Sumsel_201101"
2011-02-01;"Sumsel";"Packaging";"Low";35,3510325007274;0,767521526840124;130,460501769081;98,3310697365287;290202,902730867;0,0278230240797516;9566,32550565083;16113299,6406301;122033,423086058;17,4826419387607;41;"Red";90,2182549232552;3141791934965,03;2436232431395,67;NA;"Yes";2011;2;260000;40000;3141,79193496503;2436,23243139567;NA;"BU_APP";201102;"RID_BU_APP_Sumsel_201102"
2011-03-01;"Sumsel";"Packaging";"Low";67,2446204714612;0,708710047711184;102,132727789044;132,368824221469;265066,281357119;0,0416052272047528;10640,1985918042;15628768,095175;111647,372056994;91,7108756756521;39;"Red";126,595576845309;4026746254877,45;2116680603479,12;1909927781433,15;"Yes";2011;3;260000;40000;4026,74625487745;2116,68060347912;1909,92778143315;"BU_APP";201103;"RID_BU_APP_Sumsel_201103"
2011-04-01;"Sumsel";"Tissue";"Low";75,349954058555;0,854641286773348;98,4239956417596;138,213902204864;282588,18230563;0,0140599246194323;5556,68822197313;12084637,7238026;118355,125784698;45,6477552002169;47;"Red";100,305157404937;3401406252832,93;2239159372344,75;1162261325201,74;"Yes";2011;4;260000;40000;3401,40625283293;2239,15937234475;1162,26132520174;"BU_APP";201104;"RID_BU_APP_Sumsel_201104"
2011-05-01;"Sumsel";"Packaging";"Low";25,719289354952;0,672306890468684;94,8576132186436;120,929911666615;246739,923297023;0,0217475668078667;7411,55573485572;14084449,0168112;103878,447719081;11,3246068871299;54;"Red";113,415391202056;3358092591107,66;1814011249129,93;1544084314242,54;"Yes";2011;5;260000;40000;3358,09259110766;1814,01124912993;1544,08431424254;"BU_APP";201105;"RID_BU_APP_Sumsel_201105"
2011-06-01;"Sumsel";"Packaging";"High";57,2070480318323;0,610130846155229;84,6119064965186;144,812679013617;212094,920229978;0,0224085468090146;3271,30583846949;12103369,6326977;89477,2295988104;NA;61;"Yellow";88,0511285000827;2241023649046,15;1581952451918,84;658942407076,386;"No";2011;6;260000;40000;2241,02364904615;1581,95245191884;658,942407076386;"BU_APP";201106;"RID_BU_APP_Sumsel_201106"
2011-07-01;"Sumsel";"Tissue";"Low";38,0357550002563;0,606144050356201;134,388503340384;140,687416711728;239568,195286784;0,0176078001621124;3081,15300778726;13260184,2017953;100630,91971065;36,8025223928455;48;"Red";116,984489198566;3363091554461,61;2297552573609,93;1065734395151,5;"Yes";2011;7;260000;40000;3363,09155446161;2297,55257360993;1065,7343951515;"BU_APP";201107;"RID_BU_APP_Sumsel_201107"
2011-08-01;"Sumsel";"Printing";"Medium";79,0100367920928;0,727906728764974;129,481197733244;150,953672821678;223268,850010406;0,0237144044292914;6872,32901250894;10486080,5027985;93712,6516866954;35,5396320299213;60;"Red";81,6223076758252;2186846252397,24;2157236296632,81;29978747588,9688;"Yes";2011;8;260000;40000;2186,84625239724;2157,23629663281;29,9787475889688;"BU_APP";201108;"RID_BU_APP_Sumsel_201108"
2011-09-01;"Sumsel";"Packaging";"Medium";56,4197509412497;0,604659939232112;89,4565197311198;132,60988760066;NA;0,0482440747068224;10436,022067058;9065626,89092815;82997,7394783518;27,4839926673459;74;"Yellow";115,116689149299;2722477936356,83;1467602642124,37;1254575165963,11;"Yes";2011;9;260000;40000;2722,47793635683;1467,60264212437;1254,57516596311;"BU_APP";201109;"RID_BU_APP_Sumsel_201109"
2011-10-01;"Sumsel";"Tissue";"Medium";57,7218744511608;0,689697017266194;128,079793172911;102,94953793058;235811,319705435;0,031969580254429;7878,2477477853;11899113,5472625;99696,0537021682;NA;59;"Red";133,609746658556;3780802882207,55;1981793083064,1;1799155637641,23;"Yes";2011;10;260000;40000;3780,80288220755;1981,7930830641;1799,15563764123;"BU_APP";201110;"RID_BU_APP_Sumsel_201110"
2011-11-01;"Sumsel";"Tissue";"Medium";29,5051060257406;0,90678414058199;120,836908883598;138,318603124758;276279,416139995;0,0310120708472382;8057,27561895629;10127205,9648484;116429,404657298;12,7403145023951;62;"Yellow";103,311918229343;3425154773844,69;2473792902606,61;951285700648,999;"No";2011;11;260000;40000;3425,15477384469;2473,79290260661;951,285700648999;"BU_APP";201111;"RID_BU_APP_Sumsel_201111"
2011-12-01;"Sumsel";"Printing";"High";57,9997948852199;0,834301730988962;92,0354848449509;89,6314876312411;251703,0675495;0,0600586959066257;13052,739940105;14074543,8969697;105163,799616699;43,5255988926216;50;"Red";110,785905724502;3346218277452,83;1632571113175;1713601095920,25;"Yes";2011;12;260000;40000;3346,21827745283;1632,571113175;1713,60109592025;"BU_APP";201112;"RID_BU_APP_Sumsel_201112"
2012-01-01;"Sumsel";"Packaging";"High";53,12678370066;0,660805427572197;134,11765099138;123,913785631997;205615,06048727;0,0464587865155759;8488,96462132583;8400269,06796617;86435,9818711758;60,1921550693175;67;"Yellow";97,5122797731181;2405999196456,15;1894888843886,04;511362848056,552;"Yes";2012;1;260000;40000;2405,99919645615;1894,88884388604;511,362848056552;"BU_APP";201201;"RID_BU_APP_Sumsel_201201"
2012-02-01;"Sumsel";"Packaging";"Low";47,6268888030474;0,495344670648905;110,963446590627;136,039368375487;209445,403714721;0,0230217422541461;5188,2190702885;13122166,7970543;87645,264489125;20,0414422649503;81;"Green";101,952352542634;2562414196554,92;1768532222996,86;793835538302,95;"No";2012;2;260000;40000;2562,41419655492;1768,53222299686;793,835538302951;"BU_APP";201202;"RID_BU_APP_Sumsel_201202"
2012-03-01;"Sumsel";"Packaging";"Medium";27,6892786992095;0,879323642798235;113,065709134459;122,479092903135;NA;0,0477343359948272;11840,0176988983;12072762,5323715;114215,16295731;25,623029460387;56;"Red";100,246423276168;3284077931726,63;2248615539908,66;1035456904089,98;"Yes";2012;3;260000;40000;3284,07793172663;2248,61553990866;1035,45690408998;"BU_APP";201203;"RID_BU_APP_Sumsel_201203"
2012-04-01;"Sumsel";"Packaging";"Medium";84,0906125892529;0,66925019965443;140,025640641065;115,963422717562;220975,0726558;0,0171893077291201;3340,48247891465;13175866,8483455;93108,9245007556;93,2575446142485;51;"Red";94,656147518792;2509997889033,99;2039704534113,59;470299633015,332;"Yes";2012;4;260000;40000;2509,99788903399;2039,70453411359;470,299633015332;"BU_APP";201204;"RID_BU_APP_Sumsel_201204"
2012-05-01;"Sumsel";"Tissue";"Low";46,8662205064391;0,674202045012076;80,6890760370253;158,206866445957;214122,712040493;0,0260801682618465;5486,11687387018;12304056,4322907;89543,7405243826;39,1602292809823;78;"Yellow";93,6152045698404;2405416978886,37;1635345687107,67;NA;"No";2012;5;260000;40000;2405,41697888637;1635,34568710767;NA;"BU_APP";201205;"RID_BU_APP_Sumsel_201205"
2012-06-01;"Sumsel";"Tissue";"Medium";34,2111241414312;0,764172956526218;117,276645942288;130,742358474962;241618,259653563;0,0133115023343316;3759,10471066363;14722919,3637602;101845,367389458;53,8590553770353;55;"Red";109,395405390146;3171831295735,57;2072389796440,61;1099020785662,01;"Yes";2012;6;260000;40000;3171,83129573557;2072,38979644061;1099,02078566201;"BU_APP";201206;"RID_BU_APP_Sumsel_201206"
2012-07-01;"Sumsel";"Printing";"Medium";53,1947879990498;0,897417863653425;118,690682233355;141,619089937541;270245,395844613;0,051933807809696;15315,3540028238;14719954,6132823;112912,84499498;58,5491392434012;33;"Red";94,4206637911926;3062009959459,43;2430830851633,68;631424327529,215;"Yes";2012;7;260000;40000;3062,00995945943;2430,83085163368;631,424327529215;"BU_APP";201207;"RID_BU_APP_Sumsel_201207"
2012-08-01;"Sumsel";"Packaging";"Low";47,375939876724;0,751731919768706;121,813297606721;136,195677867014;NA;0,0391526722107562;9047,20985128409;13106524,2117759;97758,059506064;22,090122671238;56;"Red";73,722773745564;2044112411257,55;2071393135003,75;-27369951312,0559;"Yes";2012;8;260000;40000;2044,11241125755;2071,39313500375;-27,3699513120559;"BU_APP";201208;"RID_BU_APP_Sumsel_201208"
2012-09-01;"Sumsel";"Tissue";"Medium";65,7280375347675;0,908055918057594;93,3192001704078;124,589668692857;256404,345074054;0,0236175487762613;4183,31661392716;13076238,9926571;107560,69121764;27,5864535411802;60;"Red";113,840368409281;3502699812596,47;1883735121446,24;1619016005508,27;"Yes";2012;9;260000;40000;3502,69981259647;1883,73512144624;1619,01600550827;"BU_APP";201209;"RID_BU_APP_Sumsel_201209"
2012-10-01;"Sumsel";"Tissue";"High";19,7109658170017;0,807518014422655;115,950192599553;146,043046132337;248632,792109354;0,0608200794118794;13008,4453579512;8318529,22447881;104811,816632692;42,8614283306078;66;"Yellow";113,562491469305;3388243119948,96;2231100054840,84;1157344756485,85;"Yes";2012;10;260000;40000;3388,24311994896;2231,10005484084;1157,34475648585;"BU_APP";201210;"RID_BU_APP_Sumsel_201210"
2012-11-01;"Sumsel";"Packaging";"Medium";65,9179781425551;0,728594624600093;91,7852833280692;137,000779179225;252795,768206159;0,0234013203178097;8672,708401462;13426673,5445745;106008,139870493;51,2570499635756;49;"Red";122,309740340532;3710326172217,67;1927307751641,55;1783135295140,49;"Yes";2012;11;260000;40000;3710,32617221767;1927,30775164155;1783,13529514049;"BU_APP";201211;"RID_BU_APP_Sumsel_201211"
2012-12-01;"Sumsel";"Tissue";"Medium";32,588218052356;0,851873877617414;108,50438256811;151,159196566708;296283,603898758;0,0195355748884613;5256,61272374495;11897220,0619688;124899,745375554;NA;53;"Red";78,8916631801402;2804916754149,46;2576826141252,12;228277538433,91;"Yes";2012;12;260000;40000;2804,91675414946;2576,82614125212;228,27753843391;"BU_APP";201212;"RID_BU_APP_Sumsel_201212"
2013-01-01;"Sumsel";"Packaging";"High";50,5186680653212;0,575338675812673;112,53480660387;135,213726819894;215308,417704063;0,0262809578173607;4605,46700654596;11264371,2420556;90968,6809181725;45,0260865085994;69;"Yellow";94,0583769928856;2430187238658,05;1827363374942,64;602841579326,297;"No";2013;1;260000;40000;2430,18723865805;1827,36337494264;602,841579326297;"BU_APP";201301;"RID_BU_APP_Sumsel_201301"
2013-02-01;"Sumsel";"Packaging";"Low";54,2605849079174;0,663641131422758;98,344291649756;121,97697715759;191312,645084657;0,0316273336822618;6831,739398899;12921391,6591494;80436,4381125964;NA;71;"Yellow";91,9334501052935;2110563781368,25;1443709727686,17;667125351937,682;"No";2013;2;260000;40000;2110,56378136825;1443,70972768617;667,125351937682;"BU_APP";201302;"RID_BU_APP_Sumsel_201302"
2013-03-01;"Sumsel";"Packaging";"Low";42,5228671990261;0,796221732188315;127,479145829891;79,371553182052;282732,831676235;0,0409796642352157;10370,2018280463;13232443,8242654;117760,732073905;52,1113394021519;44;"Red";132,686950681948;4501794875135,04;2203678297905,53;2297829526280,11;"Yes";2013;3;260000;40000;4501,79487513504;2203,67829790553;2297,82952628011;"BU_APP";201303;"RID_BU_APP_Sumsel_201303"
2013-04-01;"Sumsel";"Packaging";"Medium";22,3729591376073;0,769822558384056;126,445471256317;135,045665257491;248436,854895412;0,028703750053856;9599,61858728241;14008517,1175975;104777,741505951;38,6509954771289;49;"Red";117,257869537008;3495741158341,3;2271574429531,25;1223837057215,23;"Yes";2013;4;260000;40000;3495,7411583413;2271,57442953125;1223,83705721523;"BU_APP";201304;"RID_BU_APP_Sumsel_201304"
2013-05-01;"Sumsel";"Packaging";"High";66,4048549685114;0,789468325382942;119,771206350317;141,900612391081;NA;0,0186209735924481;4134,71455996527;11763044,384856;104400,663136465;79,3892182884517;50;"Red";112,17819580141;3338139041445,69;2224511293289,38;1113562957992,88;"Yes";2013;5;260000;40000;3338,13904144569;2224,51129328938;1113,56295799288;"BU_APP";201305;"RID_BU_APP_Sumsel_201305"
2013-06-01;"Sumsel";"Tissue";"Medium";43,8388596923082;0,594899421833747;119,29926480679;97,5081252728812;208469,959019479;0,0369055722500951;5908,48918915481;13182043,0204071;87319,8205434957;60,1798721610815;72;"Yellow";112,813759219056;2822193571347,6;1639168928410,54;1182821782661,02;"Yes";2013;6;260000;40000;2822,1935713476;1639,16892841054;1182,82178266102;"BU_APP";201306;"RID_BU_APP_Sumsel_201306"
2013-07-01;"Sumsel";"Packaging";"High";26,4476992189711;0,847973548534598;128,79575480307;135,203741818679;255044,304828536;0,032442328152816;7492,69079248533;11378501,9468816;107450,578617946;19,0700391727092;57;"Red";103,153485074389;3157045066972,61;2355247058831,72;801133566333,245;"Yes";2013;7;260000;40000;3157,04506697261;2355,24705883172;801,133566333245;"BU_APP";201307;"RID_BU_APP_Sumsel_201307"
2013-08-01;"Sumsel";"Printing";"Medium";52,5264531624907;0,697648996667704;83,4991960328774;98,3415406302405;240725,579227379;0,0365503201943945;7569,37282680487;14774917,1464117;102585,553689944;43,7832994935917;35;"Red";113,63445571344;3282566420616,68;1511489508763,36;1771310462072,53;"Yes";2013;8;260000;40000;3282,56642061668;1511,48950876336;1771,31046207253;"BU_APP";201308;"RID_BU_APP_Sumsel_201308"
2013-09-01;"Sumsel";"Packaging";"Medium";81,391865230096;0,73856360387589;116,143073641476;133,205402818254;208490,476273217;0,0511004194983705;9682,19721070569;11174762,9725497;87394,1247348804;40,8404851117568;69;"Yellow";103,507260288711;2589633359439,5;1803328454585,59;786318526145,756;"Yes";2013;9;260000;40000;2589,6333594395;1803,32845458559;786,318526145756;"BU_APP";201309;"RID_BU_APP_Sumsel_201309"
2013-10-01;"Sumsel";"Printing";"Low";55,3973209145975;0,886369396112532;118,732054161874;88,7169987216406;225396,222287782;0,0315867259436592;6345,23698311428;13939758,8771534;95101,8008846587;50,7706591360423;53;"Red";107,474844176543;2906930864203,3;1716881424345,39;1190117809682,93;"Yes";2013;10;260000;40000;2906,9308642033;1716,88142434539;1190,11780968293;"BU_APP";201310;"RID_BU_APP_Sumsel_201310"
2013-11-01;"Sumsel";"Tissue";"High";63,5462695762242;0,787791457778878;111,5330383399;142,107414151021;239026,086991893;0,0296853498038395;7258,49286863592;12653552,1655317;100796,033054298;33,9501825654795;43;"Red";93,266235417973;2675167596050,74;2063370221775,29;NA;"Yes";2013;11;260000;40000;2675,16759605074;2063,37022177529;NA;"BU_APP";201311;"RID_BU_APP_Sumsel_201311"
2013-12-01;"Sumsel";"Tissue";"Medium";55,0212492684637;0,563243414799688;128,231928638424;125,073657273645;196835,58663001;0,0268876119052577;4856,65045210293;10605219,2246537;82984,9789568789;58,9870885054647;69;"Yellow";117,990590487405;2786969651449,15;1761014278860,55;1025655827432,14;"Yes";2013;12;260000;40000;2786,96965144915;1761,01427886055;1025,65582743214;"BU_APP";201312;"RID_BU_APP_Sumsel_201312"
2014-01-01;"Sumsel";"Packaging";"Low";65,9633548691203;0,736921431516252;138,174401659532;112,568039423579;272132,732228941;0,0339344502549192;8498,17194261287;10890518,4570727;114591,245834111;20,5088529930627;66;"Yellow";118,090235089287;3856346198928,67;2474912532281,9;1381435943359,58;"No";2014;1;260000;40000;3856,34619892867;2474,9125322819;1381,43594335958;"BU_APP";201401;"RID_BU_APP_Sumsel_201401"
2014-02-01;"Sumsel";"Printing";"Medium";56,1998338021704;0,686723038667031;85,4875727534338;107,561474091732;413077,395328544;0,0485248504570705;19155,1544421871;11983220,4351899;173755,461167393;69,0838046360092;30;"Red";86,0033620163051;4263125372543,18;2738174922639,81;1524518411984,93;"Yes";2014;2;260000;40000;4263,12537254318;2738,17492263981;1524,51841198493;"BU_APP";201402;"RID_BU_APP_Sumsel_201402"
2014-03-01;"Sumsel";"Packaging";"Medium";68,7898573156445;0,736170907182751;70;104,203050375666;266775,136086605;0,0181752392295999;7364,23290648877;15313611,8914046;112862,998414499;83,196928013439;46;"Red";93,9349538184965;3007141210586,2;1550039718100,97;1457884419612,42;"Yes";2014;3;260000;40000;3007,1412105862;1550,03971810097;1457,88441961242;"BU_APP";201403;"RID_BU_APP_Sumsel_201403"
2014-04-01;"Sumsel";"Printing";"Medium";61,4169584060599;0,583006886649572;125,619437723065;151,086649910777;235989,032068749;0,0321934752819711;6906,22132274477;12994408,4546264;98640,7517741658;59,1988731292459;54;"Red";99,7515234868695;2824831857005,92;2239198677697,24;585943228579,388;"Yes";2014;4;260000;40000;2824,83185700592;2239,19867769724;585,943228579388;"BU_APP";201404;"RID_BU_APP_Sumsel_201404"
